movie_name,title_id,review_id,author,rating,summary,text,helpful,created_at,crawl_time
Avatar,tt0499549,rw8521150,jmariani-59799,8,Loved it.,"While by no means a perfect movie, it&#39;s very, very good. Great entertainment. Great characters and although a rehash of an old story, and parts of it were a bit ho-hum, it&#39;s generally creatively massaged into a new environment, although I couldn&#39;t tell if he was going for a Native American experience or an African one. Character development lagged a bit and I thought it weird how Weaver&#39;s character had such a different personality depending on whether she was in her human shoes or her Na&#39;vi ones. As far as the acting goes, nothing real taxing here and the cast did a pretty good job. Neytiri was far and away my favorite character, Jake coming in as a close second. TBH, the only thing that turned me off were those tails. Not sure why but there had to be a better way.<br/><br/>All in all, great entertainment and even though there was some violence, no blood and guts so OK for younger viewers. I watched it twice on two different days because it was such a &quot;new&quot; concept, I wanted to be sure I caught everything. Enjoyed it the second time as much as the first time.",9,2022-09-06,2026-02-04T13:09:00.507434
Avatar,tt0499549,rw2182328,TheMovieCritique,6,"500 million bucks, now only if they could've squeezed in a scriptwriter into that budget","Terminator, Aliens, The Abyss, T2. The man named James Francis Cameron has etched his name into sci-fi genre (and as a film-maker par excellence) with almost as much intensity as Hitchcock did in the suspense/ thriller genre. We know that he makes technically brilliant and supremely entertaining movies. <br/><br/>I wonder why he blanked out on the most important aspect of movie making on this one - and no, I&#39;m not talking about life-like CGI or agile animatronics or even &#39;human-emotion capture&#39; computerized actors. <br/><br/>It&#39;s a simple story: it&#39;s 1500s in 2100s. It&#39;s the oft-told tale of Europeans coming to the new world and taking away the pristine goodness of it all. I won&#39;t fault the story, simple stories are good. We connect to those. Now, narrative - I&#39;d have liked to think that Mr. Cameron thought that all of us weren&#39;t 8 year olds (no offense meant to the 8 year olds!). <br/><br/>We are required to suspend belief not just on the fact that a completely alien ecosystem evolved sentient beings who are strikingly similar in all aspects (physical, cultural, psychological) to humans, but also on human race&#39;s own progressive cultural evolution as well. The marines are caricatures from a bad Vietnam-Era movie, the corporate boss is from an equally bad 80s investment bank (&#39;screw the science, I gotta make me some money baby&#39;) and we are still letting vets ride around in wheelchairs that are driven using the manual power of their hands. <br/><br/>The psyche of avatar-wielding protagonist is never explored fully. What makes him &#39;switch-over&#39; to the other side (some emotional complexity please, it needn&#39;t be a Christopher Nolan a la &#39;The Dark Knight&#39; but just a little more internal confusion might be more, well, human?). And Pandora is many things, it&#39;s beautiful, scary and enthralling - but there&#39;s one thing it&#39;s not: it&#39;s not alien. It&#39;s just an idealized recreation of how &#39;jungle people&#39; would live dreamt up by a bunch of people who live in high-rise condos or sprawling houses. <br/><br/>At the end of it all, I&#39;m left asking - why aliens? Why did this movie have to take place on the moon of a giant planet many light years away? This story could have been more than adequately told in umpteen number of &#39;conventional&#39; settings: Incan Americas, India of early 16th century,West Africa of late 17th century. I have too much respect for the director to think that the answer is - because we could put a CGI super-tiger that looks like it could have a T-Rex for breakfast fighting an animatoric robot on a giant 3-D screen. <br/><br/>But from the looks of it, the answer is probably very close to that.",4,2009-12-29,2026-02-04T13:09:00.512072
Avatar,tt0499549,rw2180544,praveen-m48,10,Connects you to a different world...,"Extremely Outstanding...<br/><br/>I have watched this movie in a 3D IMAX Threatre just yesterday.. and still it keeps circulating my mind. What a movie.. James &amp; his crew had created!!! Hats-0ff to them...<br/><br/>It speaks of the connection of oneself to every living thing outside. Its very concept has been beautifully designed and pictured.<br/><br/>I have been watching this movie and all of a sudden, I was into the movie. It looked very real and I was completely involved. I even thought that such a &#39;pandora&#39; world actually existed for sometime. Only at the end of the movie, I have to realize that its a &#39;movie&#39;. Hope such a outer world really exists, we never knew. :) <br/><br/>Seeing the publicity for the movie, I had the feeling that there is much unnecessary hype being created. Its only when I saw the movie, that I have completely changed my feeling. I even registered to IMDb now, to rate it as my best movie so far. Definitely, the Director&#39;s and his crew&#39;s hard-work paid off...",9,2009-12-26,2026-02-04T13:09:00.516073
Avatar,tt0499549,rw2187089,pontifikator,6,Good basic action film,"Avatar<br/><br/>This motion-capture film is directed by James Cameron. I saw it in 3D Imax, and I recommend that version for the effects. The plot is nothing special: boy meets girl, boy loses girl, boy gets girl.<br/><br/>Our hero is Jake Sully, and he&#39;s a paraplegic whose twin brother died. His twin was scheduled to control an avatar on the planet Pandora, an avatar cued to his DNA. Since they were twins, Jake can take his place but hasn&#39;t had the training, so we get to watch Jake get all the stuff explained to him so we know what&#39;s going on. Obvious plot device. Generally, the planet Pandora has a mineral we want for commercial purposes, but the planet is inhabited by people who are connected physically and spiritually to the entire planet and its biosphere, and these people don&#39;t want us taking their stuff. Jake is sent to the planet&#39;s surface where he assumes the shape of a local inhabitant through the magic of science - he&#39;s an avatar with full mobility again. His goals are (a) get the inhabitants to agree to us taking the mineral and (b) failing that, discover how to destroy their home most effectively so we can take the mineral with least cost (in lives and money). Naturally, Jake falls in love and becomes one with the planet himself. He leads the aliens to a successful uprising against the hostile corporate take over.<br/><br/>The plot has been compared to &quot;Pocahontas&quot; and &quot;Dances with Wolves.&quot; I&#39;d guess that&#39;s fairly accurate. It&#39;s not a bad movie as movies go - good action, great effects. The bad guys are too cartoonish for my tastes, and the ending is deus ex machina, which I didn&#39;t like. However, the 3D Imax experience overwhelmed my sense of good film and gave me enough pleasure to like the movie.<br/><br/>The effects people and the art and visual designers really knocked my socks off. One of the problems with computer-generated imagery and motion capture movies is the sterility of the &quot;sets&quot; and the lack of grounding of the characters in the world they&#39;re supposed to be inhabiting. When real people walk the real ground, they affect the ground - when cartoon characters walk on the ground, there&#39;s no disturbance. &quot;Avatar&quot; gets around this in part by having a world that is phosphorescent, so when the characters step on things, the things glow. In other scenes, however, the computer-generated characters float on the ground without interacting with it. There&#39;s no real feedback from the environment to the characters.<br/><br/>The visuals were compelling - I got a little motion sick from some scenes, just as I would have in real life. The 3D camera work really works - I felt some of the objects were definitely in front of the movie screen - and Cameron didn&#39;t play it for cheap thrills. (They were very expensive thrills.) I think &quot;Avatar&quot; is a major step forward in motion picture production, comparable to the coming of sound and color.<br/><br/>There are, of course, problems. Motion capture means we see computer-generated characters. Whether you care about what is basically a cartoon is not something I can predict. I don&#39;t foresee motion capture as a wave of the future, but that may be a reflection of my generation rather than an accurate forecast. My habit has been to see and care about characters played by Jimmy Stewart, Humphrey Bogart, Morton Downey, Jr., George Clooney; Meryl Streep, Audrey Hepburn, Tilda Swinton, Ingrid Bergman.<br/><br/>Additionally, the bad guys were so overdone they left me vaguely sick. There were no redeeming virtues - the bad guys were bad all the way through. We had no background that gave us reasons; we had no internal struggles with what would have been right. I&#39;d contrast these cartoons with Heath Ledger&#39;s The Joker in &quot;The Dark Knight.&quot; His character was fully developed, and we understood his evil and felt sorry for him. In &quot;Avatar,&quot; Quaritch and Selfridge had no depth.<br/><br/>Ultimately, the world Cameron created and the story worked for me. I think, though, that seeing it in 3D Imax made a significant difference from watching in 2D. I recommend seeing the film in 3D if at all possible. I think the 3D Imax effects cover up a lot of sins.<br/><br/>NOTES ABOUT IDEOLOGY AND SOME American OBJECTIONS. SPOILERS.<br/><br/>Some Americans see this movie as anti-American, anti-capitalism, and anti-religion. While I&#39;ll lend some credence to those points of view, they&#39;re overblown. I&#39;ve read about pre-literate humans and their rituals for thanking the animals for sacrificing their lives so that the humans might eat them, and the aliens in &quot;Avatar&quot; have this same ritual. I think having it here helps establish the world of the aliens and connects me to it: their world is the world of our Stone Age ancestors, where everything is connected and life is lived among creatures who have a right to exist. This is the basis for the objection to taking the minerals from the planet. It all has a right to exist. <br/><br/>By casting the villain as corporation with military muscle, Cameron picked an obvious target. He did it badly, though, and that&#39;s my objection. It&#39;s possible to read the movie as a rant against the rape of our planet. It&#39;s possible to read the assault on a Stone Age populace as an attack on American military ventures in the Middle East. It&#39;s possible to see the exposition of the alien &quot;religion&quot; as an attack on American monotheism. I though it was just a movie with good action and great special effects. It wasn&#39;t good enough for me to take seriously as a metaphor for anything. From my point of view, the people who were offended by the movie tell me more about themselves than they do about the movie. Your mileage will vary.",4,2010-01-06,2026-02-04T13:09:00.519070
Avatar,tt0499549,rw2196030,ckneelalarawr,10,A treat for the mind and Eyes!,"This was definitely a complete masterpiece. I can not name one single flaw with the movie. It had everything from amazing visual effects, spectacular acting, a story line that keeps you interested above and beyond, wrapped up into one amazing movie. The Pandora world Cameron has produced was so pure, beautiful, and surreal. The Avatar people were amazing and even the little details were genius work. It makes you want to become an Avatar and live in this fantasy world. I really can not even put into words how in awe I was of James Cameron&#39;s work. This movie spoke to me in so many different ways. I hope that everyone has a chance to see this!",9,2010-01-23,2026-02-04T13:09:00.523140
Avatar,tt0499549,rw2177857,npenbloc,6,Reverse Pocahontas Guilt Trip,"A visually brilliant if not stunning work, but let down by having a highly derivative plot line - almost a cliché - being basically a &#39;&#39;Reverse Pocahontas Guilt Trip&#39;&#39; - (i) Reverse Pocahontas - because the main protagonist fell in love with a native girl and who then went native (in Pocahontas its the native girl who fell in love with the foreign invader and went abroad). Yawn - haven&#39;t we been there &amp; done that before? (ii) Guilt Trip - James Cameroon basically spent US$200mil filming a thinly disguised apology to the Taleban here. Switch &#39;&#39;Navi&#39;&#39; with Mujaheedin, switch Pandora with Afghanistan and the plot survives almost identical - as a thinly-disguised apologia rooting for the local insurgents combating highly-armed foreign invaders against huge odds in an asymetric contest. Its like Rambo - except that Stallone refights Vietnam to make Americans feel good, but in the Avatar it seek to make America&#39;s conscience feel bad.",4,2009-12-20,2026-02-04T13:09:00.529203
Avatar,tt0499549,rw2317930,dextux,3,A seriously shallow film,"If you think movies should be honest and express something other than greeting card sentiments, don&#39;t watch this movie. It is pure spectacle, along the lines of the Terminator series, with absolutely nothing to say about life. After watching the film, you are in no way richer. If you&#39;re just after a few hours of distraction, watch something like &quot;Inglorious Basterds&quot;, which is at least witty and well directed.<br/><br/>The only thing to admire about this movie is its special effects. Even then, one can&#39;t hope but be depressed by the way that this kind of mindless entertainment is increasingly dominating our cinema. <br/><br/>The immense popularity of Avatar and 3D films in general (3D being the modern equivalent of flooding the Colosseum) is a terrible sign for people who enjoyed films like &quot;Shutter Island&quot; or &quot;The Thin Red Line&quot;. The era of honest and artistic films which actually have something to say about life making it to mainstream cinemas is rapidly fading.",8,2010-09-30,2026-02-04T13:09:00.532053
Avatar,tt0499549,rw2194100,passionborn,10,Excellence in motion,"The last time I thought a movie deserved a 10 star rating was &quot; The Color Purple &quot;; unfortunately we&#39;ve had a plethora of bad to mediocre movies that have been made recently. Avatar takes the spotlight for excellence, innovation, creativity, character design and a legion of other qualities. The thing I noticed most about Avatar is the beautiful graphics the attention to detail; I also noticed with sheer awe is how well the actors and actresses acted out their part. Sam Worthington and Zoe Saldana were absolutely spellbinding in their roles; Zoe Saldana made me look at her acting ability in a different light with her playing Neytiri. She played a very compassionate, and mundane role in the movie so well that she should be awarded an Oscar along with Sam Worthington. Everyone played out their part awesomely; Avatar is easily one of the best movies made in the history of cinema. James Cameron is an absolute genius at work people; I look forward to similar quality movies made by this man.",9,2010-01-19,2026-02-04T13:09:00.534053
Avatar,tt0499549,rw2193933,kelasan2001,10,3D age cornerstone - the future of  action cinema begins here.,"Just a quick preface and caveat before continuing. I am NOT giving this a rating of ten for great story, script writing or acting (farrrrrr from it). I&#39;m simply giving Avatar a ten for no other reason than it will be remembered as the 3D film that launched a new era in cinematography and movie making. That&#39;s it. Too much carping from the Cannes Film Festival crowd about it being crap because of it&#39;s shallow storyline (wading pool shallow, actually) and being a rehash of a classic theme (which it is). Really guys......do you go to a Spielberg or Cameron movie for depth? Even their attempts at serious stuff turns predictably melodramatic and overripe regardless how naturally serious the original material might be (Titanic, Shindler&#39;s list, Munich......etc.). For goodness sake, don&#39;t go to see these guys&#39; work for anything more than sheer FANTASTIC (not to be believed, literally and figuratively) entertainment and an affective purge (have a good cry and heart thump).<br/><br/>Now to business. The plot line is blatantly simplistic, yet classic: foreigner meets primitives, ulterior motives, love affair with chief&#39;s daughter (sleeping dictionary / Dances with Wolves themes), then betrayal, epiphany, motives change to altruistic, rescue of primitives, becomes one with the primitives.....you know the drill. Any other movie and that would be the &quot;mother of all spoilers&quot;, but for this eye candy of a presentation the story is almost irrelevant.<br/><br/>However, despite the predictable plot and storyline, this visual banquet has to be seen to be believed. I don&#39;t think I&#39;ll be able to watch a TV or DVD / Blue ray rerun without 3D enhancement technology. I guess that&#39;s the whole point: get us hooked on this stuff (no comparison to flat lander cinema for action movies) and then bring on the 3D TVs / Blue Rays / AV / etc. <br/><br/>Lastly, 3D may inevitably be prerequisite for superior action and sci fi cinema, as well as sports, but it will NEVER replace or usurp the fundamentals of good movie making and acting. Personally, I don&#39;t want to see ANY of the classics remade in 3D (I didn&#39;t even like colorization......more like &quot;bastardization&quot;). 3D is just a cool tool; that&#39;s all. So you puritans out there......just relax! See a good proctologist, lay down, roll over and say AHHHH! He&#39;ll have that CFF corn cob out of there in no time. Then you can enjoy life again. <br/><br/>P.S. that last bit with the hanging O2 mask and last grasp / gasp scene was just way too &quot;Spielberg&quot; for this kid. That kind of stuff doesn&#39;t make my heart pound, it makes my blood boil.",9,2010-01-19,2026-02-04T13:09:00.537052
Avatar,tt0499549,rw3544275,A_Different_Drummer,10,"Classic ""first release shock""","As a prolific reviewer here, I have on many occasions encountered what I call &quot;first release shock.&quot; Essentially a film so off-the-beaten-path, so unique, so different that, instead of appreciating it for what it is, initial viewers go into a sort of shock and become numb to what they are watching.<br/><br/>This film is the poster child for that syndrome. On its own, it is one of the most daring, best written, best acted, best SFX&#39;d, films of all time. It comes from a man (Cameron) who is known for blockbusters, but this is easily his greatest work.<br/><br/>This film should rate a perfect score regardless of the rating system. But as explained above initial viewers did not know what to make of it. And the cost of the film became an issue for the studio when the numbers failed to meet expectations.<br/><br/>It is not the job of the reviewer to worry about studio receipts. The job of the reviewer is identify brilliance and recommend it. See it six or seven times, it just gets better. One of the greatest films of all time and also timeless.",22,2016-09-14,2026-02-04T13:09:00.541574
Avatar,tt0499549,rw3624011,jaredpahl,9,"Avatar is James Cameron's Magnum Opus. A Revolutionarily Immersive, Awe-Inspiring Science Fiction Epic.","James Cameron is a force of nature. His movies have an all-encompassing, ambient power of their own. The kind of power that makes a James Cameron movie a bigger deal than everything else. Avatar is his biggest yet. Every Cameron trope is out in full force: Bad-ass chicks, space marines, over-the-top action, and a sweeping love story. Avatar is in many ways an amalgamation of everything that makes James Cameron a unique voice in Hollywood. Elements of Terminator, Aliens, The Abyss, True Lies, and Titanic are distilled here into a visionary masterwork of classic epic filmmaking and cutting-edge technology.<br/><br/>Avatar&#39;s ambitious story follows Jake Sully (Sam Worthington) as he travels to the rainforest planet of Pandora to replace his late brother in the Avatar program, which allows certain humans to inhabit a body that resembles that of Pandora&#39;s native humanoids, the Na&#39;vi. The leader of the program, Grace Augustine (Sigourney Weaver), hopes to use avatars to peacefully interact with the natives. Meanwhile, others, including the greedy CEO, Parker Selfridge (Giovanni Ribisi) and the military leader, Miles Quaritch (Stephen Lang) look to exploit the Na&#39;vi for a precious resource called unobtanium. Jake Sully is caught between these two worlds when he meets Neytiri (Zoe Saldana), a blue-skinned Pocahontas who introduces him to her culture.<br/><br/>Jake&#39;s inner conflict drives Avatar&#39;s story, and structurally, it works. Yes, it borrows a lot from Dances with Wolves. Learning from and becoming part of another culture is nothing new, but Avatar presents this classic tale in a fresh way. As a paraplegic, Sully&#39;s avatar allows him freedom. It gives him a genuine reason to view Na&#39;vi life as an opportunity to start anew. I can buy it. And once the two sides of him finally clash, the power of that conflict really hits. It&#39;s a tangibly large story. Epic and engrossing. The effectiveness of that simple story, well told, of connecting with your supposed enemies is why I resent the disingenuous love story Cameron decided to put front and center.<br/><br/>Before I get to the lavish praise of Avatar, which I consider one of the most special movie experiences of the century, I must address my one nagging grievance. The love story, the Neytiri character, and all the preachy &quot;bio-spiritual&quot; fluff that comes with her, irked me. James Cameron has never been known for subtle characters, and Avatar doesn&#39;t change that. Dr. Augustine is a tough-talking scientist with a penchant for cigarettes, Colonel Quaritch is a hard-as-steel military grunt with a giant scar across his face, and the CEO practices golf in his office. The point is, these are bold-faced archetypes. Neytiri is no different. She&#39;s a tree-hugging, flower-power philosopher. That&#39;s fine, but Zoe Saldana&#39;s performance has none of Stephen Lang&#39;s towering vitality or Weaver&#39;s cool confidence. It&#39;s all screeching and posturing. She&#39;s shrill and angry, and her spirituality quickly devolves into a full-on castigation of the evils of military conquest and deforestation. Shouldn&#39;t this spiritual guide be a little more even-keeled? I never believed that Jake would fall for her. Compared to Cameron&#39;s other movie romance, Titanic, Avatar seems manufactured. Neytiri is less a character than she is a face on which to pin the movie&#39;s heavy-handed message.<br/><br/>With that out of the way, let&#39;s get to what makes Avatar the single most monumental cinematic achievement of this generation. James Cameron creates, in Pandora, the most rich, realistic, and fully realized fictional world in the history of cinema. From a design standpoint alone, the imagination ingrained in the animals, plants, and vehicles is absolutely staggering. Pandora is miles ahead of everything else in terms of diversity of life, and what&#39;s really astounding is that with all these varied alien elements, Cameron somehow makes this place real. From the high-tech, lived-in military bases to the elaborate Na&#39;vi culture, with its palpable sense of history, Cameron&#39;s attention to detail in Avatar is revolutionary.<br/><br/>So too are his technical innovations. The movie is remembered most for it&#39;s pioneering use of 3D, and rightfully so. Implemented alongside the uncanny photo-realism of the Na&#39;vi&#39;s, the creatures, the mountain-sized trees, and the bio-luminous plants, the 3D is more transporting than anything I have ever seen. All the superlatives in the world can&#39;t completely do justice to the Weta team that brought Cameron&#39;s gargantuan vision to reality, so I won&#39;t bother. The truly commendable aspect of Avatar is not that the special effects are so sophisticated, but that you forget that what you are watching are indeed special effects. Avatar uses 3D to immerse rather than amuse. You are absorbed in the world of Pandora so completely, that it cuts across the divide we have with most films. You don&#39;t watch Avatar, you live it, feel it, experience it.<br/><br/>That feeling of absolute immersion is what defines Avatar. It&#39;s a movie, with plot, characters, and a story, but that stuff doesn&#39;t matter as much as the physical sensation it creates of actually being in a brand-new world. It&#39;s true, Jake Sully is less important than Pandora. But those who dismiss Avatar as simply &quot;pretty pictures&quot; are undervaluing the impact of James Cameron&#39;s image-making. Avatar creates visuals and utilizes technology so well, it makes the audience feel like part of the film. Some people take for granted just how significant that is. Others take for granted James Cameron&#39;s direction. Here is the single most ambitious movie ever conceived, and Cameron handles it all with the confidence of a world-class chef. This guy is not intimidated by anything. He is an elite director; the world&#39;s leader in action and world-building, and miraculously, he keeps getting better! Avatar is his most accomplished film.<br/><br/>Avatar&#39;s success lies in its ability to engross every kind of moviegoer. Science fiction geeks and action aficionados can revel in some of the most thrilling action scenes ever put to film (The final battle alone is more exciting than 99% of blockbusters before or since), sentimental romantics can connect to the classic story, and even those who don&#39;t connect to either can experience the once-in-a-lifetime thrill of visiting Pandora. James Cameron has made a picture that defies comparison. There is not another movie that reverberates with the ethereal power of Avatar. Because Avatar is beyond movies. The film is overwhelming; An event imagined and shot on a scale bigger and bolder than anything I&#39;ve seen. Assisted by James Horner&#39;s majestic score and Mauro Fiore&#39;s epic cinematography, Avatar totally envelopes us in an exotic world. An original masterwork of popular entertainment, Avatar deserves its spot as the biggest hit in movie history. This is truly Cameron&#39;s magnum opus, a movie that burns with boundless passion. A classic that thrills as it inspires awe.<br/><br/>93/100",13,2017-01-21,2026-02-04T13:09:00.545384
Avatar,tt0499549,rw2293100,Rwj-813-181793,,Waring: Possible Spoiler!!!,"Visually unassailable!  Acting, directing, special effects are ALL top notch!  However, the theme and subtext leave everything to be desired! This film is nothing more than an animated, futuristic rewrite of Dances With Wolves!  So if you love hating on white people or are a self loathing white person yourself then you&#39;ll love this anti white piece of propaganda all wrapped up in glitzy special effects and emotional manipulation!  If you don&#39;t understand the meaning of the subtext narrative then you are missing the whole point of Hollywood films and their propaganda nature! The social engineers in tinsel town love to dazzle you with special effects while shaping your world view through the subtext. These master manipulators are all about the &quot;deconstruction of America&quot; by warping your mind to their point of view!",1,2010-08-09,2026-02-04T13:09:00.547391
Avatar,tt0499549,rw2544975,Julianandglandon,6,Very Overrated,"This film is overrated, and I can&#39;t believe that it&#39;s score is in the same range as Dark City and The Man from Earth, is hardly even compares.<br/><br/>Alright, maybe I&#39;m biased towards my own pro-ideas rather than pro-action movie opinions, but honestly, there is little or no story to it, and the SFX really didn&#39;t impress me as much as I was told they would.<br/><br/>How could this film get the same rating as District 9? District 9 had an innovative idea, a brilliant plot, and a truly plausible storyline. I gave this film a six only because of the SFX - the plot, to me, was quite predictable. I won&#39;t wreck it for anyone who DOES choose to see the movie, however.<br/><br/>If you like entirely action movies, then this is for you, but if you want something with a good plot, see Dark City or District 9.<br/><br/>I&#39;m being critical here, but I would be less critical if this film had what it deserved, a 5 or a 6.",3,2012-01-06,2026-02-04T13:09:00.550134
Avatar,tt0499549,rw2178196,jkalman243-546-165020,10,Excellent!! Yay! (I my go see it again tonight.....),"This is the first movie I remember feeling like I felt after reading a good sci-fi fantasy book; I didn&#39;t want it to end and was sad it was over. A good book does that, but I&#39;ve never had a movie do that for me, and I&#39;ve seen a good deal of movies...<br/><br/>As the saying goes, there are only 9 plots in existence, so I am not upset by any overlaps with other movies I&#39;ve watched in the past that have similar plot elements. I did find myself caring about the main characters, and while the similarities to native American movies (as mentioned in other posts, Dances with Wolves) is not surprising considering the type of characters in the movie and the motivations of the foreign invaders, the sci-fi element of a neurally connected planet was an intriguing plot element.<br/><br/>As in all sci-fi, you need to put your present-life science knowledge in your back pocket, and assume Clarke&#39;s Three Laws of Prediction:<br/><br/>1) When a distinguished but elderly scientist states that something is possible, he is almost certainly right. When he states that something is impossible, he is very probably wrong.<br/><br/>2) The only way of discovering the limits of the possible is to venture a little way past them into the impossible.<br/><br/>3) Any sufficiently advanced technology is indistinguishable from magic.<br/><br/>I liked this better than Star Wars, and I grew up watching those movies when they came out. But perhaps that is because nothing as involving as the original trilogy has been released since they first came out! I loved the Lord of the Rings, but it didn&#39;t make me feel this way when all was said and done...",13,2009-12-21,2026-02-04T13:09:00.553147
Avatar,tt0499549,rw2388066,tmcdaniel1,6,To Hell with the GENOCIDAL James Cameron,"I say this because: A. He, cynically, saves a critical bit of info for the last scene.<br/><br/>The Earth is &quot;Dying&quot;. One assumes the mineral mentioned might delay or even remedy that. Hmmmm. Makes the actions of the miners more understandable if not sympathetic. Prior to that, I got the impression it was just about profits.<br/><br/>B. At the end he spits on the defeated miners and says &quot;Go back to your dying world&quot;. Presumably to DIE. Nice James. Thanks.<br/><br/>How hard would have it been for him to say &quot;Go back to the stars and learn from this....learn that your salvation is not best earned by the destruction of others&quot;.<br/><br/>Instead he basically puts a curse on the human race. Hmmmm, he goes on and on about &quot;traitors to your race&quot;. Maybe James, philosophically speaking is a traitor to his....having given up all hope for it.<br/><br/>I don&#39;t know what he wants to see us replace by....whales? There are reasons for liking &quot;Avatar&quot; and there are damn good reasons for rejecting its ultimate message.",3,2011-02-19,2026-02-04T13:09:00.557145
Avatar,tt0499549,rw2179333,lautaro_alvarez1990,10,Mindblowing Masterpiece,"This is not just another &#39;I LOVED AVATAR&#39; comment but here I go:<br/><br/>Avatar is a beautiful and awesome film. The aesthetics are insane, out of this world designs and environments. James Cameron did all his homework, the movie shows some serious screenplay and superb acting in both animated and human characters.<br/><br/>The message is not unique but it gets to you, at some points you wished you were in Pandora, you wished you could change things, you wished it wasn&#39;t true. There is definitely more in that film than just an amazing imaginary world with a beautiful breath taking environment and polished designs.<br/><br/>I honestly loved this film, it has everything I wanted to see: a mature and original script, good acting, a message to take with me when I left the cinema and impressive action and computer animated scenes. At some points all the 3D animations look real, the special effects are something you&#39;ve never seen before. Guaranteed.<br/><br/>The acting is brilliant, not only by Sam Worthington or Sigourney Weaver but also Stephen Lang who did an excellent work as the &#39;bad guy&#39;. So much enthusiasm with the animated characters too, they almost looked real.<br/><br/>Take my advice, watch this film and enjoy &#39;kinda long film&#39; but it&#39;s sure worth it!<br/><br/>10 stars for a brilliant adventure!",13,2009-12-23,2026-02-04T13:09:00.560491
Avatar,tt0499549,rw2344084,snsr,7,"Good but not magical, very overrated.","After much speculation i finally saw Avatar. Mmm... Where do i start? The graphics were of course great filled with pretty good acting to back up the lengthy story line. If you have children or you yourself enjoy animated movies sorta say than this movie would be great.<br/><br/>Now, would i watch this movie again? No. I don&#39;t care how much money anyone pays me. 2+ hours sitting watching this movie got to be difficult at times. It&#39;s really overrated in my opinion. It was good yes, things were done here that have never been seen yes again but it&#39;s really isn&#39;t movie of the decade let alone of the year.<br/><br/>How it grossed over 2 billion is really beyond me because there were much better movies out at the time. But again, this is one of those movies that some people will really either love it or hate it.",3,2010-11-26,2026-02-04T13:09:00.563474
